"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"RT @rakeshprakash1: You can be punished (up to 3 yrs imprisonment + up to Rs 50k fine) if you REFUSE to get tested for #Covid, says #Karnat…","en","Bengaluru, India",-0.3818,0.304,0.536,0.161,"neg",2020-10-06,"Bengaluru","India",-1
"RT @AshishJaggi_1: Is this how we follow social distancing &amp; Covid-19 rules ?
Then you blame everything on BJP.
You can do whatever you wan…","en","India",-0.34,0.211,0.789,0,"neg",2020-10-06,NA,"India",-1
"@rameshpatel2020 Hey Ramesh! We tried sending the card again to you through our courier partners(Blue Dart), howeve… https://t.co/kHi7M9qTuT","en","Bengaluru, India",0,0,1,0,"neu",2020-10-06,"Bengaluru","India",0
"Premature relaxation of social-distancing affects COVID-19 control measures
https://t.co/ZLOXqP1bck","en","India",0.4404,0,0.707,0.293,"pos",2020-10-06,NA,"India",1
"RT @mla_sudhakar: .@moayush has released National Clinical Mgmt Protocol based on Ayurveda &amp; Yoga for prophylactic care of high risk popula…","en","India",0.2732,0.129,0.675,0.196,"pos",2020-10-06,NA,"India",1
"RT @iaspankajpandey: Standard Operating Procedures on Preventive measures to contain spread of  COVID-19 during festivities.

@CMofKarnatak…","en","Mysore, India",0.0258,0,0.879,0.121,"pos",2020-10-06,"Mysore","India",1
"RT @CovidPlasmaIn: @bahubali09 @TeamSOSIndia @BloodDonorsIn @BloodAid @Blood4Help @BhopalSamachar @flytoBhopal Hello bahubali09 - Connect w…","en","India",0,0,1,0,"neu",2020-10-06,NA,"India",0
"RT @business: Putin declared victory in the race for a Covid-19 vaccine. Here’s why Western scientists doubt he has won https://t.co/JXvBD0…","en","India",-0.3612,0.238,0.762,0,"neg",2020-10-06,NA,"India",-1
"The guidelines offer treatment protocol to be followed by AYUSH practitioners treating mild to moderate Covid-19 ca… https://t.co/euMiHjSODb","en","Guwahati, India",0.4019,0,0.803,0.197,"pos",2020-10-06,"Guwahati","India",1
"RT @SwachhBharatGov: In Chandigarh, regular sanitization drive was carried out by Municipal Corporation, to protect its citizens from COVID…","en","Raipur, India",0.3818,0,0.776,0.224,"pos",2020-10-06,"Raipur","India",1
"#covid19update: #Goa reports single-day spike of 519 #covid19 cases on Tue. Out of which 4720 cases are active &amp; to… https://t.co/ep1X2YkC89","en","Goa, India",0,0,1,0,"neu",2020-10-06,"Goa","India",0
"RT @districtadmndkl: Glad to share that 107 Covid-19 positive  patients of Dhenkanal  district have been recovered and  discharged today. T…","en","Bhuban, India",0.6369,0,0.606,0.394,"pos",2020-10-06,"Bhuban","India",1
"Summary 
#coronavirus #Nashik https://t.co/19pGdLe1QZ","en","Nashik, India",0,0,1,0,"neu",2020-10-06,"Nashik","India",0
"RT @ku_gotta: @sethiya_d @CGRHO11 @hanisannat47 @bhupeshbaghel @Tarjangupta99 @TS_SinghDeo Gramin swasthya Sanyojak karamchari.....silently…","en","korba Chhattisgarh, India",0,0,1,0,"neu",2020-10-06,"korba Chhattisgarh","India",0
"RT @ieexplained: #COVID19 | @deabhishek33 lists the countries bringing back restrictions #ExpressExplained 

https://t.co/a1t7HybzfH","en","Haryana, India",-0.3818,0.394,0.606,0,"neg",2020-10-06,"Haryana","India",-1
"▪️Karnataka COVID update▪️

▪️9,993 new Covid-19 cases. ▪️10,228 discharges

🔺91 deaths today.

Total cases = 6,57,… https://t.co/1zLjkLtj0h","en","India",-0.5994,0.281,0.719,0,"neg",2020-10-06,NA,"India",-1
"RT @Aashika27648697: Who will be responsible if our result downgrades? Who is ready to pay for our treatment if we get infected with COVID-…","en","Milak, India",-0.1027,0.149,0.851,0,"neg",2020-10-06,"Milak","India",-1
"RT @TheDailyPioneer: 250 new #COVID19 cases and 265 cured cases reported in Himachal Pradesh since 9 pm bulletin yesterday. Total cases in…","en","Himachal Pradesh, India",0,0,1,0,"neu",2020-10-06,"Himachal Pradesh","India",0
"RT @bsindia: #Punjab minister, who shared stage with #RahulGandhi tests positive for Covid-19

#Coronavirus
https://t.co/k0p35gjKmS","en","Satara, India",0.296,0,0.694,0.306,"pos",2020-10-06,"Satara","India",1
"RT @paragism: - Kucoin gets hacked. 
- Bitmex owners face criminal charge.
- Trump gets COVID-19.
- UK's FCA bans retail crypto derivatives…","en","India",-0.5574,0.184,0.816,0,"neg",2020-10-06,NA,"India",-1
"RT @DrSubhasree: 2. Vitamin D could reduce the risk of COVID-19 infection by inducing the production of cathelicidin &amp; defensins, which red…","en","Guntur, AP , India",0.0258,0.158,0.677,0.165,"pos",2020-10-06,"Guntur","India",1
"RT @GovernAlliance: Ever since lockdown measures came into place, women globally have faced numerous challenges - from rise in cases of dom…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-06,"Bengaluru","India",0
"RT @RAJAGOPALAN1951: 2021 Union Budget focus to be on Farmers,Health care after #coronavirus. As per direction @narendramodi","en","India",0.4939,0,0.686,0.314,"pos",2020-10-06,NA,"India",1
"@HDFCBankNews @HDFC_Bank @euromoney #HDFC I was awaiting for your resolution but now another executive shared the c… https://t.co/UE7vg3zmtv","en","Gurgaon, India",0.3818,0,0.455,0.545,"pos",2020-10-06,"Gurgaon","India",1
"RT @WCO_OMD: #Customs as the first line of #defence, supported by @WCO_OMD  protected thousands of lives by preventing illicit #COVID-19 me…","en","Cochin, India",0.6597,0,0.439,0.561,"pos",2020-10-06,"Cochin","India",1
"RT @WCO_OMD: #WCO Operation STOP demonstrated a steep increase in the #illicit #transborder movement of medicines and medical supplies

#il…","en","Cochin, India",-0.296,0.216,0.784,0,"neg",2020-10-06,"Cochin","India",-1
"When in public, wear a #Masks
Just a teeny weeny Task
It help keeps us Safe and Sound
#health n #care All Around🌍… https://t.co/hUYsdlWYpn","en","New Delhi, India",0.6808,0,0.588,0.412,"pos",2020-10-06,"New Delhi","India",1
"RT @LoveDurood: The wali of Allah swt used to say, ""Our plans, situations &amp; conditions may at times go against our liking, but they don't g…","en","Maharashtra, India",0.3612,0,0.815,0.185,"pos",2020-10-06,"Maharashtra","India",1
"RT @CNNPolitics: Twitter puts label on President Trump's tweet that falsely claimed the flu is more lethal than Covid-19 https://t.co/YxxXQ…","en","Thane, India",-0.3818,0.206,0.794,0,"neg",2020-10-06,"Thane","India",-1
"RT @akhilpkumar1997: I don't understand y #PrayForKerala is trending here in twitter , as an keralite we aren't passing through any kind of…","en","Bengaluru / Bangalore , India",0.5267,0,0.595,0.405,"pos",2020-10-07,"Bengaluru / Bangalore ","India",1
"Media Briefing of CoVID-19 current statistics  (07.10.20) @CMPuducherry @MoHFW_INDIA @WHO https://t.co/drSVRgAgad","en","U.T. Of Puducherry, India",0,0,1,0,"neu",2020-10-07,"U.T. Of Puducherry","India",0
"RT @MumbaiPolice: Them: Now that the lockdown is getting eased, shall we take it easy on the COVID-19 precautions?

Us: https://t.co/uGA9NB…","en","Gujarat, India",0,0,1,0,"neu",2020-10-07,"Gujarat","India",0
"RT @RujutaDiwekar: - junk food sales never stopped
- liquor shops were first to open
- malls, restaurants &amp; bars open too
- gyms are still…","en","Mumbai, India",0.2235,0,0.881,0.119,"pos",2020-10-07,"Mumbai","India",1
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

Average daily #COVID19 positivity rate too has been coming down, informs @MoHFW_INDIA 

#StaySafe…","en","Bilaspur, India",0,0,1,0,"neu",2020-10-07,"Bilaspur","India",0
"RT @indiabynumbers: In the current situation with the COVID-19 pandemic raging, is it safe to send our children back to school? One of our…","en","New Delhi, India",-0.1779,0.232,0.581,0.187,"neg",2020-10-07,"New Delhi","India",-1
"A mink farm in the Netherlands caused an outbreak of COVID-19, accelerating a ban on the industry there.… https://t.co/Rm7mAoHCC5","en","India",-0.5574,0.31,0.69,0,"neg",2020-10-07,NA,"India",-1
"@AdityaAgrahari9 We definitely understand your disappointment here with regard to the delay caused in processing th… https://t.co/ZhIfukapeX","en","Bangalore, India",-0.6124,0.455,0.545,0,"neg",2020-10-07,"Bangalore","India",-1
"ETHealthworld | Patna: 3 Covid hospitals to resume normal health services #Covid19 #NMCH #ANMMCH #Coronavirus #Patna https://t.co/PUH8soWG6D","en","Noida, India",0,0,1,0,"neu",2020-10-07,"Noida","India",0
"Medical Education Minister Dr. K. Sudhakar inaugurated COVID-19 Rehabilitation Centre in JSS Hospital premises, whi… https://t.co/4EzWT95zq0","en","Mysore, India",0,0,1,0,"neu",2020-10-07,"Mysore","India",0
"RT @elerianm: Good morning.

FYI, thoughts on the current complex and unbalanced mix of health, economic, policy and market conditions.

ht…","en","New Delhi, India",0.5719,0,0.719,0.281,"pos",2020-10-07,"New Delhi","India",1
"RT @Sinduj11: #DMDK Founder A Vijayakant underwent radiological assessment in consistent with planned follow up for #Covid-19 and being dis…","en","Chennai, India",0,0,1,0,"neu",2020-10-07,"Chennai","India",0
"So @urbancompany_UC how is #Covid_19 related to ppl not carrying mandatory equipment? I mean is this an excuse for… https://t.co/UQEe7L6ubP","en","India",0,0,1,0,"neu",2020-10-07,NA,"India",0
"RT @HillDigest: Chinkham Modern High School in Churachandpur exempts school fees for 6 months due to Covid-19 https://t.co/QXxf77tQWf  @NBi…","en","New Delhi, India",0.1027,0,0.877,0.123,"pos",2020-10-07,"New Delhi","India",1
"On 8th October 2020, the RM Programme of XISS, in collaboration with PRAKRITI is organizing a webinar on topic: ‘IM… https://t.co/HSb2hWJcpS","en","Ranchi, India",0,0,1,0,"neu",2020-10-07,"Ranchi","India",0
"RT @bhatvicky73: Delhi CM @ArvindKejriwal  on Tuesday said the national capital is past the peak of the second wave of #coronavirus and the…","en","New Delhi, India",0,0,1,0,"neu",2020-10-07,"New Delhi","India",0
"RT @RaghulRajendra: @HardeepSPuri @PMOIndia @PIB_India @MIB_India @MEAIndia @MoCA_GoI @airindiain @AAI_Official @FlyWithIX @IndianDiplomacy…","en","India",0,0,1,0,"neu",2020-10-07,NA,"India",0
"RT @bhati_jahanvi: Covid-19 cases at peak
IPU~ we care about our students, we won't risk their lives that's why we are promoting them.
Covi…","en","India",0.2732,0.158,0.602,0.241,"pos",2020-10-07,NA,"India",1
"RT @RishikaSadam: From birthday celebrations to inaugurals with huge crowds- here’s how leaders/lawmakers in #Telangana #AndhraPradesh are…","en","India",0.3182,0,0.723,0.277,"pos",2020-10-07,NA,"India",1
"Adadaa Blackberry 🖤😋
 blessed with TL by blowing, glowing✨
Tiredish ah irukamaari irukey SK but looks fit👌
Pls tkcr… https://t.co/UaWzDnQGbu","en","Chennai, India",0.6486,0,0.71,0.29,"pos",2020-10-07,"Chennai","India",1
"RT @_lokeshsharma: He is an inspiration to all.
#WearMask #Covid_19 https://t.co/HBGdhTFZjo","en","Jaipur, India",0,0,1,0,"neu",2020-10-07,"Jaipur","India",0
"RT @sonalgoelias: Air travel in times of #COVID19 .
#TakePrecautions  #StaySafe 🌺 https://t.co/kS8aCCeF1M","en","Haryana, India",0,0,1,0,"neu",2020-10-07,"Haryana","India",0
"@rahulkanwal But @IndiaToday journalist @chitraaum are spreading covid 19 by not wearing mask and risking lives of senior govt officials","en","New Delhi, India",-0.2732,0.189,0.811,0,"neg",2020-10-07,"New Delhi","India",-1
"China's Experimental COVID-19 Vaccine Appears Safe In Early Trials: Study https://t.co/m5GBeEz3Cu","en","India",0.4404,0,0.734,0.266,"pos",2020-10-07,NA,"India",1
"RT @NENowNews: She passed away at the STNM Hospital

https://t.co/3wTNsLJNVp","en","Guwahati, India",0,0,1,0,"neu",2020-10-07,"Guwahati","India",0
"RT @Reuters: The Joe Biden campaign – spooked by President Trump’s COVID-19 diagnosis just days after debating the former vice president fa…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-07,"Bengaluru","India",0
"RT @seemaadhikari: first time in more than 7 months a Coffee served on the table #begintogether #Covid_19 I hope &amp; wish for all of our safe…","en","Nasik, India",0.8176,0,0.414,0.586,"pos",2020-10-07,"Nasik","India",1
"Brennan IT (Australia's No#1 MSP) is hiring. Kindly refer/forward/tag. #StayHome #StayConnected #Brennan… https://t.co/cQH2XxLFkf","en","Mumbai, India",0,0,1,0,"neu",2020-10-07,"Mumbai","India",0
"RT @timesofindia: Cricketers' Foundation helps out three needy coaches with financial aid 

READ: https://t.co/v11isVw9VS

#Cricket #Covid1…","en","Hyderabad, India",0.4019,0,0.748,0.252,"pos",2020-10-07,"Hyderabad","India",1
"New story on NPR: To Tackle Racial Disparities In COVID-19, California Enacts New Metric For Reopening News Headlin… https://t.co/VhcMjpeLgA","en","Hyderabad,India",0,0,1,0,"neu",2020-10-07,"Hyderabad","India",0
"RT @ttindia: The Calcutta Medical College and Hospital is “facing an acute shortage of doctors” as many of them have tested positive for Co…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-07,"Bengaluru","India",0
"#WednesdayThoughts We need more Amazon Go kind of stores, every supermarket should adopt it than saying over how pe… https://t.co/19MOxfbDaz","en","Bengaluru, India",0.7003,0,0.507,0.493,"pos",2020-10-07,"Bengaluru","India",1
"I’m yet to look at a single #DCF by anyone which correctly discounted the #Covid and now projecting the growth rate… https://t.co/8WHZ8j6rSf","en","Coimbatore, India",0.3818,0,0.755,0.245,"pos",2020-10-07,"Coimbatore","India",1
"RT @tabassum_b: Maharashtra is at forefront in capping prices during the Covid-19 pandemic. First hospital treatment cost, then covid tests…","en","Gujarat, India",0,0,1,0,"neu",2020-10-07,"Gujarat","India",0
"RT @DcSouthandaman: #AndamanFightsCOVID19
Automated RNA Extractor will be helpful in simplifying and fastening the process of testing.
DC e…","en","Andaman And Nicobar, India",0.4019,0,0.748,0.252,"pos",2020-10-07,"Andaman And Nicobar","India",1
"RT @DigitalSumit: 5 Perfect Destinations For Your Next Weekend During COVID-19 - https://t.co/79vkO1yN0h","en","New Delhi, India",0.5719,0,0.519,0.481,"pos",2020-10-07,"New Delhi","India",1
"In last 24 hours, #coronavirus claims 5 lives in #Rajkot . #Gujarat https://t.co/GgjxlSwSEK","en","Gujarat, India",0,0,1,0,"neu",2020-10-07,"Gujarat","India",0
"#lockdown threw new hardships along #nomadic herders’ paths

https://t.co/Z38t161CVe @GoiMonitor https://t.co/F6dW1RmJwQ","en","India",-0.3182,0.315,0.685,0,"neg",2020-10-07,NA,"India",-1
"RT @megopichand: We are so happy to resume our shoot with so much of happiness and with great energy around us ❤️. We thank u from the hear…","en","Vijayawada, India",0.6369,0.15,0.438,0.412,"pos",2020-10-07,"Vijayawada","India",1
"NCDs are the leading causes of death globally, including in underdeveloped districts like Gadchiroli and will remai… https://t.co/ORWMBd8HNX","en","Gadchiroli, India",-0.34,0.253,0.584,0.162,"neg",2020-10-07,"Gadchiroli","India",-1
"RT @Binoy_R: When India is gripped with urgent  issues of Unemployment, Women’s Safety, Farmer Distress, COVID-19, Extreme poverty &amp; many m…","en","India",-0.3818,0.21,0.679,0.111,"neg",2020-10-07,NA,"India",-1
"RT @BBCsarika: Finally... पहली बार #WHO ने कुछ अच्छा कहा

""There Is Hope"" COVID-19 Vaccine May Be Ready By Year-End: WHO Chief - NDTV https…","en","Dhanbad, India",0.4404,0,0.775,0.225,"pos",2020-10-07,"Dhanbad","India",1
"#quickrundown | Pending cases against Tablighi Jamat members transferred to 3 Trial Courts in UP, should be decided… https://t.co/VbeBZGlWh6","en","Pune, Maharashtra, India",0,0,1,0,"neu",2020-10-07,"Pune","India",0
"Enforcement Update dtd. 6th Oct.2020. #RayagadaPolice collected Rs.66,500/- fine from 93 #traffic defaulters and Rs… https://t.co/DB7lKTDxx7","en","Rayagada, India",0.2023,0,0.795,0.205,"pos",2020-10-07,"Rayagada","India",1
"RT @HTMumbai: #COVID19 pandemic isn’t ground to relocate abroad a child involved in custody battle: HC

(reports @kchaudhari744)

https://t…","en","India",0,0,1,0,"neu",2020-10-07,NA,"India",0
"Imagine the shamelessness of the #Kerala CM and his Health Minister. They faked and received awards for having 'man… https://t.co/frCRVTDxYi","en","Kochi, Kerala, India",-0.25,0.367,0.4,0.233,"neg",2020-10-07,"Kochi","India",-1
"RT @NavyBoing: #WeWantMoratorium
@PMOIndia #WeWantJustice 
@RBI #WeWantMoratorium 
We have been sitting at home for a long time because of…","en","New Delhi, India",0,0,1,0,"neu",2020-10-07,"New Delhi","India",0
"RT @qandlehr: Here are 7 important HR lessons that HR professionals around the world have learned during the ongoing pandemic.  
https://t.…","en","India",0,0,1,0,"neu",2020-10-07,NA,"India",0
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

📍 Increasing gap between #COVID19 Recovered &amp; Active cases of India (May 04, 2020 to October 7, 20…","en","Raipur, India",0,0,1,0,"neu",2020-10-07,"Raipur","India",0
"RT @COVIDNewsByMIB: 📢#CoronaVirusUpdates:

✅India's #COVID19 recovery rate improves to 85.01% as on October 7, 2020

📍Steady improvement in…","en","Raipur, India",0,0,1,0,"neu",2020-10-07,"Raipur","India",0
"RT @SujataDebnath16: #WeWantMoratorium
@PMOIndia #WeWantJustice 
@RBI #WeWantMoratorium 
We have been sitting at home for a long time becau…","en","New Delhi, India",0,0,1,0,"neu",2020-10-07,"New Delhi","India",0
"Called to take an appointment for a haircut, and salon lady says, there will be additional covid-19 charges. Haven’… https://t.co/nYm4MxCjPa","en","Bengaluru, India",0,0,1,0,"neu",2020-10-07,"Bengaluru","India",0
"For further information, please contact Rohan Chopra/ Sheetal Chandhoke at Mob: 9873201377 / 9599910410, Email id:… https://t.co/1wjL1xdcHv","en","Hyderabad, India",0,0,1,0,"neu",2020-10-07,"Hyderabad","India",0
"Initial signs indicate lockdown is starting to flatten the curve, as Health Ministry confirms 4,674 new cases on so… https://t.co/4foHjNEKl4","en","India",0,0,1,0,"neu",2020-10-07,NA,"India",0
"RT @narendramodi: Let us #Unite2FightCorona! 

Let us always remember:

Wear a mask. 

Wash hands.

Follow social distancing.

Practice ‘Do…","en","Maharashtra State, India",0.4939,0,0.775,0.225,"pos",2020-10-08,"Maharashtra State","India",1
"RT @narendramodi: India’s COVID-19 fight is people driven and gets great strength from our COVID warriors. Our collective efforts have help…","en","Bhubaneshwar, India",0.8126,0.12,0.417,0.463,"pos",2020-10-08,"Bhubaneshwar","India",1
"RT @myogiadityanath: On this day of Hon. PM Shri @narendramodi Ji's call for Jan Andolan for Covid-19, I am happy to inaugurate a 150 TPD c…","en","Kolkata, India",0,0,1,0,"neu",2020-10-08,"Kolkata","India",0
"RT @FlairPiaz: I Support #शिक्षाआन्दोलन &amp; shall join on 11th Oct 11am &amp; do #ModiPuja

With the surge in Covid-19.
I oppose the Reopening of…","en","India",0.5994,0,0.588,0.412,"pos",2020-10-08,NA,"India",1
"RT @COVIDNewsByMIB: #IndiaFightsCorona: 

Union Minister, @girirajsinghbjp appeals citizens to support PM, @narendramodi clarion call and c…","en","Chandigarh, India",0.4019,0,0.722,0.278,"pos",2020-10-08,"Chandigarh","India",1
"We at F-TEC stay committed to follow guidelines on Covid'19 to stay safe. We wholeheartedly support the appeal of H… https://t.co/eft2gNdTd5","en","New Delhi, India",0.7783,0,0.506,0.494,"pos",2020-10-08,"New Delhi","India",1
"Google Maps new feature will demarcate Covid-19 containment zones in Mumbai https://t.co/S928c7Imkg","en","Chennai, India",0,0,1,0,"neu",2020-10-08,"Chennai","India",0
"RT @CMOfficeUP: On this day of Hon’ble PM Shri @narendramodi Ji’s call for Jan Andolan for creating awareness regarding Covid-19, I am happ…","en","Rajasthan, India",0,0,1,0,"neu",2020-10-08,"Rajasthan","India",0
"INDIA CORONAVIRUS TRACKER (October 8): https://t.co/j1fw0zFXne brings you a daily tracker as #coronavirus cases con… https://t.co/EBAPYFQAtQ","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"RT @FortuneIndia: #Opinion | The Covid-19 pandemic is a black swan event and requires investments to be safeguarded. And one way of doing t…","en","Bengaluru, India",0.3818,0,0.776,0.224,"pos",2020-10-08,"Bengaluru","India",1
"RT @DrJitendraSingh: #DeccanHerald: Union Minister Jitendra Singh lauds #NorthEast states for better management of #Covid19

Read: https://…","en","India",0.4404,0,0.756,0.244,"pos",2020-10-08,NA,"India",1
"RT @panthora2: @caamresh #postponecaexams
1st time the history of Indian parliament change the rule of procedure..
Life more important than…","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @yogendrapal72: Corona virus India updates 

#coronavirus #CoronaOutbreak #Wuhan #China #COVID19 #India #COVID #coronavirusindia #Corona…","en","Pune, Maharashtra, India",0,0,1,0,"neu",2020-10-08,"Pune","India",0
"#India declines proposal to test Sputnik-V Covid-19 #vaccine in large study

#Covid_19 #COVIDIDIOTS #CovidVaccine… https://t.co/6kJU5leR1X","en","Noida, India",0,0,1,0,"neu",2020-10-08,"Noida","India",0
"RT @Neurophysik: Very much, it is not (a historic day)..
Read my quick research on the AYUSH Ashwagandha registered trials mentioned by @dr…","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"Awareness program regarding covid-19 https://t.co/aXFd7Eb6Ja","en","Assam, India",0,0,1,0,"neu",2020-10-08,"Assam","India",0
"@ndtv This guy was denied entry in france,now in bengal too.

People are more cautious about these kind of virus than covid 19.","en","Kerala, India",0.5267,0,0.726,0.274,"pos",2020-10-08,"Kerala","India",1
"RT @IEBengaluru: As a measure to fix bad stretches of roads and potholes across the city, the BBMP has set up an asphalt mix plant in the c…","en","India",-0.5423,0.226,0.774,0,"neg",2020-10-08,NA,"India",-1
"RT @ROBJammuKashmir: India’s COVID-19 fight is people driven &amp; gets great strength from our COVID warriors.Our collective efforts have help…","en","Chandigarh, India",0.8126,0.12,0.417,0.463,"pos",2020-10-08,"Chandigarh","India",1
"I have taken ‘Jan Andolan for COVID-19 Appropriate Behaviour’ Pledge and committed myself to the responsibility of… https://t.co/RVc09sKhOb","en","Godhra,Gujarat,India",0.296,0,0.784,0.216,"pos",2020-10-08,"Godhra","India",1
"Anyone entering #Meghalaya from October 16 will have to undergo paid COVID-19 tests.

https://t.co/wqlkTJuDQq","en","Guwahati, India",0,0,1,0,"neu",2020-10-08,"Guwahati","India",0
"RT @ddnews_jammu: Indian tennis player, @MirzaSania appeals citizens to follow the necessary #COVID appropriate behaviours. 

Lets #Unite2F…","en","Srinagar, India",0,0,1,0,"neu",2020-10-08,"Srinagar","India",0
"RT @drharshvardhan: Thank you @narendramodi ji for initiating this Jan Andolan against #Covid_19

Millions of Indian citizens have continuo…","en","Dhari, India",0.3612,0,0.762,0.238,"pos",2020-10-08,"Dhari","India",1
"RT @monty_nath: Cancer is the Most Dreadful Disease . .
 COVID-19 which we All are Trying to Save ourselves from is Nothing Compared","en","India",-0.6369,0.474,0.321,0.205,"neg",2020-10-08,NA,"India",-1
"RT @dp_satish: #Covid_19 is a global humanitarian crisis. Not a crime. Fining those who don't wear mask is not a good idea. Instead, give t…","en","Bengaluru, India",0.0516,0.216,0.494,0.29,"pos",2020-10-08,"Bengaluru","India",1
"RT @MIB_India: #IndiaFightsCorona: 

Tennis player @MirzaSania appeals fellow citizens to wear a mask, maintain #SocialDistancing and join…","en","Pune, India",0.296,0,0.784,0.216,"pos",2020-10-08,"Pune","India",1
"bsindia: ITC's Savlon rides #Covid wave to post four-fold jump in consumer spend

@ishitaadutt reports

https://t.co/XJxpUQBTZB","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"Over 75,000 people recovering from Covid-19 daily in India: MoHFW With over 75,000 people recovering from Covid-19… https://t.co/sP6NotvJMu","en","Gurgaon, Haryana, India",0,0,1,0,"neu",2020-10-08,"Gurgaon","India",0
"Specialty Retailers Market Size And Forecast (2020-2026)| With Post Impact Of Covid-19 By Top Leading Players-Home… https://t.co/m8BANAZBil","en","Nagpur, India",0.2023,0,0.859,0.141,"pos",2020-10-08,"Nagpur","India",1
"Orion Salutes Air Warriors-Happy Indian Airforce day
Affordable digital marketing solutions with Orion Social 
To k… https://t.co/RmC6bzOMUH","en","Ghaziabad, India",0,0,1,0,"neu",2020-10-08,"Ghaziabad","India",0
"RT @sunilshukl: Pledge by officers and staff of ROB and PIB Lucknow on Oct 08,2020 for following the protocols for containment of COVID 19.…","en","Dehradun, India",-0.5574,0.265,0.735,0,"neg",2020-10-08,"Dehradun","India",-1
"Indian economy to contract 9.6 pc in FY21 due to Covid-19: World Bank

Read @ANI Story | https://t.co/1XL8iEzPZn https://t.co/GbBYPZFNNP","en","India",0,0,1,0,"neu",2020-10-08,NA,"India",0
"I have taken ‘Jan Andolan for COVID-19 Appropriate Behaviour’ Pledge and committed myself to the responsibility of… https://t.co/dnAGqhtx43","en","Amdavad City, Gujarat, India",0.296,0,0.784,0.216,"pos",2020-10-08,"Amdavad City","India",1
"RT @TRPTV2: Trptv Exclusive: #SharadMalhotra On His Health Condition &amp; Recovery From #Covid_19, Says ""Recovering Quite Well &amp; Wanna Thank E…","en","Tirupati, India",0.5574,0,0.685,0.315,"pos",2020-10-08,"Tirupati","India",1
"RT @behiang: Amidst Covid-19 

Immunization is a must 

Giving our best level no matter what covid surround us 

At Indo-Myanmar border htt…","en","Churachandpur, India",0.6486,0,0.694,0.306,"pos",2020-10-08,"Churachandpur","India",1
"RT @bhupro: India’s COVID-19 fight is people driven and gets great strength from our COVID warriors. Our collective efforts have helped sav…","en","Varanasi, India",0.8126,0.115,0.442,0.442,"pos",2020-10-08,"Varanasi","India",1
"RT @ISBTCO: COVID-19, an ISBT Young Professional perspective! Watch this video from Satyam Arora, he will share his story about COVID-19. #…","en","New Delhi, India",0.296,0,0.833,0.167,"pos",2020-10-08,"New Delhi","India",1
"Urban air pollution may make Covid-19 more severe: Study 

#COVID19 #Coroanvirus 
https://t.co/8TpylLDtbU","en","Bhubaneshwar, India",0,0,1,0,"neu",2020-10-08,"Bhubaneshwar","India",0
"Securing Fiscal Sustainability: Options for Navigating COVID-19 Crisis

#FiscalSustainibility #COVID19 #NKSingh

https://t.co/8NsTpvll6l","en","Mumbai, India",0,0,1,0,"neu",2020-10-08,"Mumbai","India",0
"RT @bankofbaroda: To raise awareness on taking precautions against COVID-19, Shri Purshotam - Chief General Manager, Shri Akhil Handa - Hea…","en","New Delhi, India",0,0,1,0,"neu",2020-10-08,"New Delhi","India",0
"RT @otvnews: Urban air pollution may make Covid-19 more severe: Study 

#COVID19 #Coroanvirus 
https://t.co/8TpylLDtbU","en","Bhadrak, India",0,0,1,0,"neu",2020-10-08,"Bhadrak","India",0
"RT @nadeeminc: I have tested positive for Covid-19. I am asymptomatic and currently home quarantined and following the necessary guidelines…","en","Delhi, India",0,0,1,0,"neu",2020-10-08,"Delhi","India",0
"RT @airnewsalerts: PM @narendramodi launches ‘ Jan Andolan’ campaign for COVID-19 Appropriate Behaviour. #IndiaFightsCorona

#Mask #WashHan…","en","Mumbai, India",0,0,1,0,"neu",2020-10-08,"Mumbai","India",0
"RT @bollybubble: #HimanshiKhurana finally tests negative for #Covid_19 ; BF #AsimRiaz’s father reacts

@realhimanshi @imrealasim #bollywood…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-08,"Bengaluru","India",0
"RT @SanjaySDutt: Our prayers for the speedy recovery and good health of Veteran #Congress Leader Resp. Babujee Shri @MotilalVora Ji, who ha…","en","Nagpur, India",0.6486,0,0.654,0.346,"pos",2020-10-08,"Nagpur","India",1
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

7 States/UTs have reported positivity rate less than 5%.

This is a result of successful TEST, TRA…","en","Raipur, India",0.5719,0,0.709,0.291,"pos",2020-10-08,"Raipur","India",1
"RT @DrmMys: A pledge was taken by DRM/MYS, Officers &amp; staff at Divisional office  #Mysuru premises to spread awarenes on precautions &amp; to m…","en","Bengaluru, India",0,0,1,0,"neu",2020-10-08,"Bengaluru","India",0
"RT @Sambad_English: #Odisha Govt asks all district Collectors to consider possibility of reopening places of worship for public of ALL reli…","en","Bhadrak, India",0.296,0,0.82,0.18,"pos",2020-10-08,"Bhadrak","India",1
